username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2020-06-17 03:27;9595;57447;"96% Approval Rating in the Republican Party. Thank you!";;;;"1273095002563006472";https://twitter.com/realDonaldTrump/status/1273095002563006472
realDonaldTrump;2020-06-17 02:31;10318;40061;"A GREAT woman. Her son is looking down from heaven & is very proud of his wonderful & loving mom!!!https://twitter.com/ivankatrump/status/1273060877453996033 …";;;;"1273080720794279937";https://twitter.com/realDonaldTrump/status/1273080720794279937
realDonaldTrump;2020-06-17 01:16;15723;84364;"True!https://twitter.com/realdonaldtrump/status/1272286399752855552 …";;;;"1273061883399098368";https://twitter.com/realDonaldTrump/status/1273061883399098368
realDonaldTrump;2020-06-16 23:45;7677;26761;". @LyndaBennettNC has my Complete & Total Endorsement. She is a great fighter & ally in North Carolina. Lynda is Strong on Crime, Borders, Military, our Great Vets & 2A. She will be a great help to me in DC. We need Lynda to help DRAIN THE SWAMP! VOTE EARLY!https://secure.winred.com/lynda-bennett-for-congress/donate …";;@LyndaBennettNC;;"1273038952275095558";https://twitter.com/realDonaldTrump/status/1273038952275095558
realDonaldTrump;2020-06-16 23:25;9364;32941;"Congressman @LeeZeldin is a fighter for New York! He serves our Country in the Army Reserve & works hard for our Vets & First Responders. He’ll stand with our Police against Radical Liberal attempts to defund them. Lee has my Complete & Total Endorsement!https://secure.winred.com/lee-zeldin-for-congress/trump …";;@LeeZeldin;;"1273034110353707008";https://twitter.com/realDonaldTrump/status/1273034110353707008
realDonaldTrump;2020-06-16 23:18;7553;26112;"Chris Jacobs ( @JacobsNY27) will be a tremendous Congressman who will always fight for New York. He is Strong on the Border, our Military and Vets, and the Second Amendment. Chris has my Complete and Total Endorsement! Vote for Chris on June 23! #NY27https://secure.winred.com/chrisjacobs/donate …";;@JacobsNY27;#NY27https;"1273032175718449155";https://twitter.com/realDonaldTrump/status/1273032175718449155
realDonaldTrump;2020-06-16 19:20;25987;103366;"pic.twitter.com/Xdf1LYKu2i";;;;"1272972387034771456";https://twitter.com/realDonaldTrump/status/1272972387034771456
realDonaldTrump;2020-06-16 12:39;41846;208540;"Wow! May retail sales show biggest one-month increase of ALL TIME, up 17.7%. Far bigger than projected. Looks like a BIG DAY FOR THE STOCK MARKET, AND JOBS!";;;;"1272871304572678144";https://twitter.com/realDonaldTrump/status/1272871304572678144
realDonaldTrump;2020-06-16 03:48;31594;175241;"So true!https://twitter.com/realdonaldtrump/status/1272286399752855552 …";;;;"1272737867576590336";https://twitter.com/realDonaldTrump/status/1272737867576590336
realDonaldTrump;2020-06-15 21:09;19511;88234;"“Trump team should get 'a lot of credit' for fast coronavirus stimulus: CBO”https://www.washingtontimes.com/news/2020/jun/9/cbo-trump-team-should-get-lot-credit-fast-coronavi/ …";;;;"1272637290913898502";https://twitter.com/realDonaldTrump/status/1272637290913898502
realDonaldTrump;2020-06-15 21:08;24471;120768;"“We have greater confidence in our call for a V-shaped recovery, given recent upside surprises in growth data and policy action.” Chetan Ahya, Chief Economist at Morgan Stanley";;;;"1272637231765864456";https://twitter.com/realDonaldTrump/status/1272637231765864456
realDonaldTrump;2020-06-15 14:19;48517;288017;"LAW & ORDER!";;;;"1272534307303755776";https://twitter.com/realDonaldTrump/status/1272534307303755776
realDonaldTrump;2020-06-15 14:14;23371;120142;"Our testing is so much bigger and more advanced than any other country (we have done a great job on this!) that it shows more cases. Without testing, or weak testing, we would be showing almost no cases. Testing is a double edged sword - Makes us look bad, but good to have!!!";;;;"1272532925460905984";https://twitter.com/realDonaldTrump/status/1272532925460905984
realDonaldTrump;2020-06-15 14:02;52802;201350;"The Far Left Fake News Media, which had no Covid problem with the Rioters & Looters destroying Democrat run cities, is trying to Covid Shame us on our big Rallies. Won’t work!";;;;"1272529858501976065";https://twitter.com/realDonaldTrump/status/1272529858501976065
realDonaldTrump;2020-06-15 13:28;49301;264274;"Almost One Million people request tickets for the Saturday Night Rally in Tulsa, Oklahoma!";;;;"1272521253136498690";https://twitter.com/realDonaldTrump/status/1272521253136498690
realDonaldTrump;2020-06-15 12:43;54262;242166;"I’ve done more in less than 4 years than Biden’s done in more than 40 years, including for Black America. Biden has been a part of every failed decision for decades. Bad Trade Deals, Endless Wars, you name it, he has shown a complete lack of leadership. He’s weak & shot!!!";;;;"1272510078348857345";https://twitter.com/realDonaldTrump/status/1272510078348857345
realDonaldTrump;2020-06-15 02:54;46653;253293;"Many Democrats want to Defund and Abolish Police Departments. HOW CRAZY!";;;;"1272361820058202114";https://twitter.com/realDonaldTrump/status/1272361820058202114
realDonaldTrump;2020-06-14 21:54;86371;467559;"THE SILENT MAJORITY IS STRONGER THAN EVER!!!";;;;"1272286399752855552";https://twitter.com/realDonaldTrump/status/1272286399752855552
realDonaldTrump;2020-06-14 20:47;67659;262084;"Interesting how ANTIFA and other Far Left militant groups can take over a city without barely a wimpier from soft Do Nothing Democrat leadership, yet these same weak leaders become RADICAL when it comes to shutting down a state or city and its hard working, tax paying citizens!";;;;"1272269338892959744";https://twitter.com/realDonaldTrump/status/1272269338892959744
realDonaldTrump;2020-06-14 20:34;49334;197519;"Does anyone notice how little the Radical Left takeover of Seattle is being discussed in the Fake News Media. That is very much on purpose because they know how badly this weakness & ineptitude play politically. The Mayor & Governor should be ashamed of themselves. Easily fixed!";;;;"1272266206691672064";https://twitter.com/realDonaldTrump/status/1272266206691672064
realDonaldTrump;2020-06-14 14:23;26328;108800;"https://www.whitehouse.gov/presidential-actions/proclamation-flag-day-national-flag-week-2020/ …";;;;"1272172806579662851";https://twitter.com/realDonaldTrump/status/1272172806579662851
realDonaldTrump;2020-06-14 13:15;16815;99638;"Thank you Philip!https://twitter.com/fiverights/status/1272144874402451456 …";;;;"1272155593143353347";https://twitter.com/realDonaldTrump/status/1272155593143353347
realDonaldTrump;2020-06-14 13:12;16465;64230;"Michael Moore: I‘m ‘Begging‘ Dems -- Don‘t Underestimate White Male Trump Supporter‘s ‘Rage,‘ ‘Emotion‘ https://www.breitbart.com/clips/2020/06/12/michael-moore-im-begging-dems-dont-underestimate-white-male-trump-supporters-rage-emotion/ … via @BreitbartNews Well, he got it right in 2016?";;@BreitbartNews;;"1272154842753110018";https://twitter.com/realDonaldTrump/status/1272154842753110018
realDonaldTrump;2020-06-14 03:26;23559;123022;"A great day at West Point!https://twitter.com/realdonaldtrump/status/1271903547546894336 …";;;;"1272007354679164928";https://twitter.com/realDonaldTrump/status/1272007354679164928
realDonaldTrump;2020-06-14 02:57;44444;283047;"The ramp that I descended after my West Point Commencement speech was very long & steep, had no handrail and, most importantly, was very slippery. The last thing I was going to do is “fall” for the Fake News to have fun with. Final ten feet I ran down to level ground. Momentum!";;;;"1272000237809414149";https://twitter.com/realDonaldTrump/status/1272000237809414149
realDonaldTrump;2020-06-13 21:17;30111;113441;"And it looks like the NFL is heading in that direction also, but not with me watching!https://twitter.com/Jim_Jordan/status/1271152071581016066 …";;;;"1271914734724546564";https://twitter.com/realDonaldTrump/status/1271914734724546564
realDonaldTrump;2020-06-13 21:13;24642;120505;"I won’t be watching much anymore!https://twitter.com/weartv/status/1271458975003938817 …";;;;"1271913575242780678";https://twitter.com/realDonaldTrump/status/1271913575242780678
realDonaldTrump;2020-06-13 21:12;10328;41535;"Tonight at 9:00 P.M. (Eastern).https://twitter.com/judgejeanine/status/1271557540682313728 …";;;;"1271913318425530371";https://twitter.com/realDonaldTrump/status/1271913318425530371
realDonaldTrump;2020-06-13 20:33;32584;152193;"On behalf of our entire nation, CONGRATULATIONS to the incredible West Point Class of 2020!pic.twitter.com/mXBXmRDBbP";;;;"1271903547546894336";https://twitter.com/realDonaldTrump/status/1271903547546894336
realDonaldTrump;2020-06-13 12:24;72445;468569;"MAKE AMERICA GREAT AGAIN!";;;;"1271780462202179592";https://twitter.com/realDonaldTrump/status/1271780462202179592
realDonaldTrump;2020-06-13 12:23;43927;267544;"LAW & ORDER!";;;;"1271780302151696384";https://twitter.com/realDonaldTrump/status/1271780302151696384
realDonaldTrump;2020-06-13 11:57;11126;59104;"10:00 A.M.https://twitter.com/realdonaldtrump/status/1271768522218180609 …";;;;"1271773589575028736";https://twitter.com/realDonaldTrump/status/1271773589575028736
realDonaldTrump;2020-06-13 11:53;19964;81735;"So true!https://twitter.com/realDonaldTrump/status/1271252020473638912 …";;;;"1271772703192682499";https://twitter.com/realDonaldTrump/status/1271772703192682499
realDonaldTrump;2020-06-13 11:53;7312;37187;"Happy Birthday Matt. GREAT JOB!https://twitter.com/ErinMPerrine/status/1271390544263024640 …";;;;"1271772569943883776";https://twitter.com/realDonaldTrump/status/1271772569943883776
realDonaldTrump;2020-06-13 11:51;19786;67559;"Thank you Frank. Fredo’s ratings are really bad, more than 50% down. A loser!!!https://twitter.com/FrankLuntz/status/1271263223858163713 …";;;;"1271772229936779266";https://twitter.com/realDonaldTrump/status/1271772229936779266
realDonaldTrump;2020-06-13 11:48;19527;61142;"They want to totally destroy our great Police Departments. No way!!!https://twitter.com/teamtrump/status/1271473335952703490 …";;;;"1271771404636217344";https://twitter.com/realDonaldTrump/status/1271771404636217344
realDonaldTrump;2020-06-13 11:41;7358;31903;"Thank you Nick. Hear the book is doing well (go get it everyone. Make this great writer number one!).https://twitter.com/NickAdamsinUSA/status/1265476991563726848 …";;;;"1271769606517075969";https://twitter.com/realDonaldTrump/status/1271769606517075969
realDonaldTrump;2020-06-13 11:36;17361;109670;"Soon heading to West Point Graduation to give the Commencement Address. Will be shown live on @FoxNews plus. Enjoy!";;@FoxNews;;"1271768522218180609";https://twitter.com/realDonaldTrump/status/1271768522218180609
realDonaldTrump;2020-06-13 11:29;10138;38177;"Concast is known for its terrible service. On top of that they provide FAKE NEWS on MSDNC & @NBCNews. Drop them and go to a good provider!https://twitter.com/GovMikeHuckabee/status/854038338243895296 …";;@NBCNews;;"1271766684517437442";https://twitter.com/realDonaldTrump/status/1271766684517437442
realDonaldTrump;2020-06-13 11:22;11798;44451;"We are getting the Commercial Fishing Industry in Maine back on track (will be better than ever) after suffering years of stupidity and abuse from the previous administration. Already got 5000 square miles back and available to fish. China & E.U. told to drop their Tariffs now!!!https://twitter.com/bangordailynews/status/1268284727762567174 …";;;;"1271764842760876032";https://twitter.com/realDonaldTrump/status/1271764842760876032
realDonaldTrump;2020-06-13 11:15;13614;52456;"Criminal Justice Reform. I got it done!!!https://twitter.com/whitehouse/status/1271119373990838272 …";;;;"1271763133183545349";https://twitter.com/realDonaldTrump/status/1271763133183545349
realDonaldTrump;2020-06-13 11:12;15592;57275;"Thank you Jack!https://twitter.com/WhiteHouse/status/1271205573774589952 …";;;;"1271762281660112897";https://twitter.com/realDonaldTrump/status/1271762281660112897
realDonaldTrump;2020-06-13 03:23;17512;103668;"...We have already had ticket requests in excess of 200,000 people. I look forward to seeing everyone in Oklahoma!";;;;"1271644267275063297";https://twitter.com/realDonaldTrump/status/1271644267275063297
realDonaldTrump;2020-06-13 03:23;16787;98629;"...of respect for this Holiday, and in observance of this important occasion and all that it represents. I have therefore decided to move our rally to Saturday, June 20th, in order to honor their requests...";;;;"1271644265890942976";https://twitter.com/realDonaldTrump/status/1271644265890942976
realDonaldTrump;2020-06-13 03:23;25207;129938;"We had previously scheduled our #MAGA Rally in Tulsa, Oklahoma, for June 19th – a big deal. Unfortunately, however, this would fall on the Juneteenth Holiday. Many of my African American friends and supporters have reached out to suggest that we consider changing the date out...";;;#MAGA;"1271644265014276097";https://twitter.com/realDonaldTrump/status/1271644265014276097
realDonaldTrump;2020-06-13 03:20;9595;53662;"...rebuilding America’s infrastructure with projects like the Portal North Bridge, which I have given authorization to proceed!";;;;"1271643559498784768";https://twitter.com/realDonaldTrump/status/1271643559498784768
realDonaldTrump;2020-06-13 03:20;14298;76676;"Just finished dinner in Bedminster, New Jersey, with Governor Phil Murphy ( @GovMurphy) and his wonderful wife, Tammy. Talked about many things, including the opening of the beautiful Garden State, getting people back to work, and...";;@GovMurphy;;"1271643558018265089";https://twitter.com/realDonaldTrump/status/1271643558018265089
realDonaldTrump;2020-06-12 16:39;8607;35997;"...We need Corky in Washington – he has my Complete and Total Endorsement! #NHSENhttps://secure.winred.com/messner-for-senate/donate …";;;#NHSENhttps;"1271482305589186566";https://twitter.com/realDonaldTrump/status/1271482305589186566
realDonaldTrump;2020-06-12 16:39;16873;68744;"Corky Messner ( @CorkyForSenate) will be a fantastic Senator for New Hampshire! A West Point graduate, he served our Country in the Army with distinction. Strong on Jobs, Crime, Vets, Military and the Second Amendment...";;@CorkyForSenate;;"1271482304716845057";https://twitter.com/realDonaldTrump/status/1271482304716845057
realDonaldTrump;2020-06-12 14:15;50664;209962;"Seattle Mayor says, about the anarchists takeover of her city, “it is a Summer of Love”. These Liberal Dems don’t have a clue. The terrorists burn and pillage our cities, and they think it is just wonderful, even the death. Must end this Seattle takeover now!";;;;"1271446019281215488";https://twitter.com/realDonaldTrump/status/1271446019281215488
realDonaldTrump;2020-06-12 13:12;12150;57599;"Interview with @HARRISFAULKNER at 1:00 P.M. on @FoxNews, Outnumbered Overtime";;@HARRISFAULKNER @FoxNews;;"1271430225549721601";https://twitter.com/realDonaldTrump/status/1271430225549721601
realDonaldTrump;2020-06-12 13:09;30050;160095;"“Do you think Suburban Women want to Defund the Police? I don’t think so.” @marcthiessen";;@marcthiessen;;"1271429352933208072";https://twitter.com/realDonaldTrump/status/1271429352933208072
realDonaldTrump;2020-06-12 13:07;14606;60033;"A big winner. Congratulations!https://twitter.com/frankeljeremy/status/1271103254055858182 …";;;;"1271428819296157697";https://twitter.com/realDonaldTrump/status/1271428819296157697
realDonaldTrump;2020-06-12 13:06;16244;53070;"Hello!https://twitter.com/omriceren/status/1271225380045828098 …";;;;"1271428696637833218";https://twitter.com/realDonaldTrump/status/1271428696637833218
realDonaldTrump;2020-06-12 13:04;20958;104269;"The Republican Party has not yet voted on a Platform. No rush. I prefer a new and updated Platform, short form, if possible.";;;;"1271428229266628611";https://twitter.com/realDonaldTrump/status/1271428229266628611
realDonaldTrump;2020-06-12 12:37;19216;76126;"How do you think China, Russia, Japan or others would do with him in a negotiation? We would have no Country left!!!https://twitter.com/richardgrenell/status/1271131885201022976 …";;;;"1271421438076084224";https://twitter.com/realDonaldTrump/status/1271421438076084224
realDonaldTrump;2020-06-12 11:53;10609;47502;"Crazy!https://twitter.com/frankeljeremy/status/1270043296346365952 …";;;;"1271410185106599936";https://twitter.com/realDonaldTrump/status/1271410185106599936
realDonaldTrump;2020-06-12 11:52;20534;81139;"People have no idea how Fake the Lamestream Media is!https://twitter.com/dbongino/status/1270049834360340482 …";;;;"1271409951248965632";https://twitter.com/realDonaldTrump/status/1271409951248965632
realDonaldTrump;2020-06-12 01:24;76192;323394;"The Radical Left Democrats: First they try to take away your guns. Then they try to take away your police!";;;;"1271252020473638912";https://twitter.com/realDonaldTrump/status/1271252020473638912
realDonaldTrump;2020-06-11 22:44;11373;46971;"Great work @RepChipRoy, together we are keeping AMERICAN WORKERS employed!https://twitter.com/chiproytx/status/1271147495293440001 …";;@RepChipRoy;;"1271211640604758016";https://twitter.com/realDonaldTrump/status/1271211640604758016
realDonaldTrump;2020-06-11 20:04;7094;29049;"...We need Karen in Washington badly! She loves Georgia and the USA. Has my Complete and Total Endorsement! November 3rd, a big day for us all! #GA06https://secure.winred.com/handel-for-congress/donate …";;;#GA06https;"1271171432605798409";https://twitter.com/realDonaldTrump/status/1271171432605798409
realDonaldTrump;2020-06-11 20:04;10662;46647;"Congratulations to @KarenHandel on running a great race and terrific primary victory - 75%, despite tough competition. Previously beat Jon Ossoff who, after his 2017 Congressional failure, is now running against a GREAT Senator, David @PerdueSenate...";;@KarenHandel @PerdueSenate;;"1271171430995066882";https://twitter.com/realDonaldTrump/status/1271171430995066882
realDonaldTrump;2020-06-11 19:53;8418;34145;"Senator @JoniErnst of IOWA has a new book, “Daughter of the Heartland: My Ode to the Country That Raised Me.” The first female combat veteran elected to serve in the U.S. Senate – Joni is as tough as they come and a true inspiration for women everywhere. Get her book today!pic.twitter.com/yKxUBasreY";;@JoniErnst;;"1271168648799895552";https://twitter.com/realDonaldTrump/status/1271168648799895552
realDonaldTrump;2020-06-11 19:44;6945;27646;"...Unlike her Radical Liberal opponent, Theresa Greenfield, and Theresa’s failed record in real estate, Joni stands for Iowa. Vote for Joni Ernst on November 3rd, a big day for us all! #IASENhttps://secure.winred.com/joni-ernst/donate …";;;#IASENhttps;"1271166412019527680";https://twitter.com/realDonaldTrump/status/1271166412019527680
realDonaldTrump;2020-06-11 19:44;11970;49632;"Few people have ever fought as strongly for Iowa as Senator @JoniErnst! A combat Veteran, her service to Iowa and our Country is remarkable! Joni is Strong on Crime, our Military, Vets, Low Taxes and will protect your #2A at all times...";;@JoniErnst;#2A;"1271166408596963328";https://twitter.com/realDonaldTrump/status/1271166408596963328
realDonaldTrump;2020-06-11 19:42;6745;28691;"...Second Amendment. Matt has my Complete and Total Endorsement! We need him in Washington now! #NH01https://secure.winred.com/mowers-for-congress/donate …";;;#NH01https;"1271165878063661063";https://twitter.com/realDonaldTrump/status/1271165878063661063
realDonaldTrump;2020-06-11 19:42;10983;47726;"Matt @Mowers is a champion for the Great State of New Hampshire! He was a winner in my Administration and he will always put America First. Strong on our Military, Vets, Low Taxes and the...";;@Mowers;;"1271165873651249152";https://twitter.com/realDonaldTrump/status/1271165873651249152
realDonaldTrump;2020-06-11 19:33;6937;26383;"...of Schumer and Pelosi. David is Strong on Crime, our Military, Vets, Low Taxes and will protect your #2A at all times. He is a GREAT Senator and has my Complete and Total Endorsement. Vote for David Perdue on November 3rd, a big day for us all! #GASENhttps://secure.winred.com/perdueforsenate/donate …";;;#2A #GASENhttps;"1271163759692677120";https://twitter.com/realDonaldTrump/status/1271163759692677120
realDonaldTrump;2020-06-11 19:33;13079;49783;"We need our Great David Perdue ( @PerdueSenate) in the Senate to Drain the Swamp & Make America Great Again! His Radical Liberal opponent, Jon Ossoff (who we beat in 2017), supports LAWLESS Sanctuary Cities, wants to raise your taxes, & weaken our Great Military. He is a puppet...";;@PerdueSenate;;"1271163756144279552";https://twitter.com/realDonaldTrump/status/1271163756144279552
realDonaldTrump;2020-06-11 19:30;7639;29024;"Chris @JacobsNY27 is a Great Winner and Fighter for New York. He will never let you down! Strong on Crime, Military, our Vets, Reducing Taxes, Regulations, and importantly, our #2A. Vote on June 23rd. Chris has my Complete and Total Endorsement! #NY27https://secure.winred.com/chrisjacobs/donate …";;@JacobsNY27;#2A #NY27https;"1271162934337527808";https://twitter.com/realDonaldTrump/status/1271162934337527808
realDonaldTrump;2020-06-11 19:29;7373;30933;"...Strong on Crime, our Military, Vets and Low Taxes. Nancy has my Complete and Total Endorsement! November 3rd, a big day for us all! #SC01https://secure.winred.com/nancymace/donate …";;;#SC01https;"1271162659098857472";https://twitter.com/realDonaldTrump/status/1271162659098857472
realDonaldTrump;2020-06-11 19:29;13612;57678;"Despite very tough competition, @NancyMace had a tremendous victory on Tuesday in South Carolina’s 1st Congressional District. The first woman to graduate from the Citadel, she is a Great Warrior who we need in Washington now...";;@NancyMace;;"1271162655550521344";https://twitter.com/realDonaldTrump/status/1271162655550521344
realDonaldTrump;2020-06-11 18:21;32496;144185;"Seriously failed presidential candidate, Senator Elizabeth “Pocahontas” Warren, just introduced an Amendment on the renaming of many of our legendary Military Bases from which we trained to WIN two World Wars. Hopefully our great Republican Senators won’t fall for this!";;;;"1271145584791965696";https://twitter.com/realDonaldTrump/status/1271145584791965696
realDonaldTrump;2020-06-11 18:08;30949;116616;"Radical Left Governor @JayInslee and the Mayor of Seattle are being taunted and played at a level that our great Country has never seen before. Take back your city NOW. If you don’t do it, I will. This is not a game. These ugly Anarchists must be stopped IMMEDIATELY. MOVE FAST!";;@JayInslee;;"1271142274416562176";https://twitter.com/realDonaldTrump/status/1271142274416562176
realDonaldTrump;2020-06-11 17:24;43519;182806;"Anarchists just took over Seattle and the Liberal Democrat Governor just said he knows “nothing about that”.";;;;"1271131218348699648";https://twitter.com/realDonaldTrump/status/1271131218348699648
realDonaldTrump;2020-06-11 17:23;33648;139226;"June 14th just happens to be my birthday, thank you! Love our Boaters, Love our Country! #MAGApic.twitter.com/Om9pbHIaTU";;;#MAGApic;"1271130846498603009";https://twitter.com/realDonaldTrump/status/1271130846498603009
realDonaldTrump;2020-06-11 15:07;30764;133542;"The Federal Reserve is wrong so often. I see the numbers also, and do MUCH better than they do. We will have a very good Third Quarter, a great Fourth Quarter, and one of our best ever years in 2021. We will also soon have a Vaccine & Therapeutics/Cure. That’s my opinion. WATCH!";;;;"1271096748983955461";https://twitter.com/realDonaldTrump/status/1271096748983955461
realDonaldTrump;2020-06-11 14:09;91562;433301;"THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!";;;;"1271082251791499267";https://twitter.com/realDonaldTrump/status/1271082251791499267
realDonaldTrump;2020-06-11 14:02;25547;106082;"Sleepy Joe Biden refuses to leave his basement “sanctuary” and tell his Radical Left BOSSES that they are heading in the wrong direction. Tell them to get out of Seattle now. Liberal Governor @JayInslee is looking “the fool”. LAW & ORDER!";;@JayInslee;;"1271080249623818242";https://twitter.com/realDonaldTrump/status/1271080249623818242
realDonaldTrump;2020-06-11 12:49;34038;171374;"Our great National Guard Troops who took care of the area around the White House could hardly believe how easy it was. “A walk in the park”, one said. The protesters, agitators, anarchists (ANTIFA), and others, were handled VERY easily by the Guard, D.C. Police, & S.S. GREAT JOB!";;;;"1271062068238651392";https://twitter.com/realDonaldTrump/status/1271062068238651392
realDonaldTrump;2020-06-11 03:38;56143;246270;"Domestic Terrorists have taken over Seattle, run by Radical Left Democrats, of course. LAW & ORDER!";;;;"1270923257844301836";https://twitter.com/realDonaldTrump/status/1270923257844301836
realDonaldTrump;2020-06-11 03:27;28675;108929;"“Very troubled by Durham probe findings.” A.G. Bill Barr @BretBaier @FoxNews";;@BretBaier @FoxNews;;"1270920534314946561";https://twitter.com/realDonaldTrump/status/1270920534314946561
realDonaldTrump;2020-06-11 02:36;17900;81093;"...And the Trump family didn’t ask the Federal government for money to carry this and many other very expensive to carry properties!https://twitter.com/erictrump/status/1270906767300603904 …";;;;"1270907701472747520";https://twitter.com/realDonaldTrump/status/1270907701472747520
realDonaldTrump;2020-06-11 02:21;51029;312280;"LAW & ORDER!";;;;"1270903949038694401";https://twitter.com/realDonaldTrump/status/1270903949038694401
realDonaldTrump;2020-06-10 22:17;48454;142346;"So honored by Archbishop Viganò’s incredible letter to me. I hope everyone, religious or not, reads it!https://www.lifesitenews.com/opinion/archbishop-viganos-powerful-letter-to-president-trump-eternal-struggle-between-good-and-evil-playing-out-right-now …";;;;"1270842639903006720";https://twitter.com/realDonaldTrump/status/1270842639903006720
realDonaldTrump;2020-06-10 21:37;15652;61207;"Congratulations to Dr. Rich McCormick ( @RichforGA) on a BIG WIN in Georgia last night! We need you in Washington, D.C. badly. You have my Complete and Total Endorsement! #MAGA #GA07https://twitter.com/AP_Politics/status/1270593597516193795 …";;@RichforGA;#MAGA #GA07https;"1270832498449186817";https://twitter.com/realDonaldTrump/status/1270832498449186817
realDonaldTrump;2020-06-10 21:23;13903;56550;"Congratulations on last nights BIG WIN, @NancyMace! Keep up the great work so we can #MAGA! We need you in Washington fast. You have my Complete and Total Endorsement! #SC01https://twitter.com/AP_Politics/status/1270517353856581634 …";;@NancyMace;#MAGA #SC01https;"1270828961854099459";https://twitter.com/realDonaldTrump/status/1270828961854099459
realDonaldTrump;2020-06-10 21:22;13556;64587;"I am sending $219.9M to the San Diego area in CARES Act funding for @sdmts. These funds from @USDOT will be CRITICAL for economic recovery. We have to keep people moving safely and efficiently!";;@sdmts @USDOT;;"1270828585323020293";https://twitter.com/realDonaldTrump/status/1270828585323020293
realDonaldTrump;2020-06-10 21:21;14366;63760;"Big $$$$headed to the Pittsburgh area! I’m sending $141.7M in CARES Act funding to @PGHtransit from @USDOT to aid in the recovery. This will be critical to helping people get where they need to go and more importantly, keeping them SAFE!";;@PGHtransit @USDOT;;"1270828386642997248";https://twitter.com/realDonaldTrump/status/1270828386642997248
realDonaldTrump;2020-06-10 18:40;27495;136559;"...Our history as the Greatest Nation in the World will not be tampered with. Respect our Military!";;;;"1270787978626052096";https://twitter.com/realDonaldTrump/status/1270787978626052096
realDonaldTrump;2020-06-10 18:40;22768;121029;"...history of Winning, Victory, and Freedom. The United States of America trained and deployed our HEROES on these Hallowed Grounds, and won two World Wars. Therefore, my Administration will not even consider the renaming of these Magnificent and Fabled Military Installations...";;;;"1270787975719391233";https://twitter.com/realDonaldTrump/status/1270787975719391233
realDonaldTrump;2020-06-10 18:40;31137;149274;"It has been suggested that we should rename as many as 10 of our Legendary Military Bases, such as Fort Bragg in North Carolina, Fort Hood in Texas, Fort Benning in Georgia, etc. These Monumental and very Powerful Bases have become part of a Great American Heritage, and a...";;;;"1270787974880526337";https://twitter.com/realDonaldTrump/status/1270787974880526337
realDonaldTrump;2020-06-10 14:56;48571;184151;"Incredible! @FoxNews just took Congressional Hearing off the air just prior to important witness statements. More like CNN!!! Fox is lost!!!";;@FoxNews;;"1270731508538580993";https://twitter.com/realDonaldTrump/status/1270731508538580993
realDonaldTrump;2020-06-10 14:33;24380;94083;"Great statement to Congress by @Jim_Jordan concerning Defunding (not!) our great Police. This Radical Left agenda is not going to happen. Sleepy Joe Biden will be (already is) pulled all the way Left. Many, like Minneapolis, want to close their Police Departments. Crazy!";;@Jim_Jordan;;"1270725736559755264";https://twitter.com/realDonaldTrump/status/1270725736559755264
realDonaldTrump;2020-06-10 13:32;32675;107922;"“For the first time in history, Police Organizations & National Security Organizations were used to SPY on a Campaign, & there was no basis for it. The media largely drove that, & claims were made that could have affected the election of the President.” A.G. Bill Barr @BretBaier";;@BretBaier;;"1270710492412157953";https://twitter.com/realDonaldTrump/status/1270710492412157953
realDonaldTrump;2020-06-10 12:51;31516;151577;"New York State is killing small businesses. Let them properly open! @foxandfriends";;@foxandfriends;;"1270700008824803328";https://twitter.com/realDonaldTrump/status/1270700008824803328
realDonaldTrump;2020-06-10 12:49;34051;182644;"NASDAQ HITS ALL-TIME HIGH. Tremendous progress being made, way ahead of schedule. USA!";;;;"1270699603147534339";https://twitter.com/realDonaldTrump/status/1270699603147534339
realDonaldTrump;2020-06-10 02:14;19868;59968;"pic.twitter.com/lEwOBtMVUf";;;;"1270539683899072512";https://twitter.com/realDonaldTrump/status/1270539683899072512
realDonaldTrump;2020-06-10 02:10;29103;86258;"pic.twitter.com/FKGagCwNZ2";;;;"1270538700926136323";https://twitter.com/realDonaldTrump/status/1270538700926136323
realDonaldTrump;2020-06-10 02:02;20655;77358;"“Republican AGs come out in force against defunding police”https://www.foxnews.com/politics/republican-ags-come-out-in-force-against-defunding-police …";;;;"1270536723953573890";https://twitter.com/realDonaldTrump/status/1270536723953573890
realDonaldTrump;2020-06-10 00:45;35512;170018;"Thank you George, great honor!https://twitter.com/thehill/status/1270488116424564743 …";;;;"1270517294192525312";https://twitter.com/realDonaldTrump/status/1270517294192525312
realDonaldTrump;2020-06-09 18:34;24724;116895;"Great work in the Republican Senate on some big nominees. Still 154 to go, hope they don’t adjourn until the job is done! @senatemajldr";;@senatemajldr;;"1270424134430994437";https://twitter.com/realDonaldTrump/status/1270424134430994437
realDonaldTrump;2020-06-09 17:44;16657;77695;"Relief is on the way to Utah! I’m proud to send $187.18M in CARES Act funding to @RideUTA. This money will keep people moving and support a swift and smooth economic recovery for the GREAT people of Utah!";;@RideUTA;;"1270411458430537729";https://twitter.com/realDonaldTrump/status/1270411458430537729
